Start time,End time,Event Name,Event description/details,Location name,Location,Link,URL,Contact name,Contact email,Contact phone,Host/Contact Department,Feed Keyword(s):,Display on KC home page,Airport,arts_culture,benefits,Best Starts for Kids,business,closure,council,courts,elections,emergency,employees,environment,events,executive,Fleet auctions,health,jails,jobs,licenses,Metro,news,operations,parks,permits,pets,property,recreation,recycling_trash,SWD home,SWD Advisory Committee,SWD EcoConsumer,SWD Facilities,SWD GreenTools,SWD Planning,SWD Recycling collection events,SWD Wastemobile,roads,rural,safety,sheriff,SocialServices,transportation,volunteer,Water taxi,TAC Meeting
07/31/2019 06:30:00 PM,07/31/2019 10:30:00 PM,Movies at Marymoor: Top Gun,"<p>Join King County Parks this summer for the BECU Movies@Marymoor outdoor cinema series. Events are dog friendly and include live entertainment, food trucks, and big screen movies under the stars. 
</p>
<p>Seating opens at 6:30 p.m. Movies start at dusk. Admission is $5 cash per person or $6 credit. Kids under ages 5 and under are free.
</p>
<p>Outside food and beverage is allowed.
</p>
<p>For more information, visit moviesatmarymoor.com or facebook.com/moviesatmarymoor. The series is produced by Epic Events and presented by Overlake Medical Clinics.
</p>
<p>Seating is on the grass; low-back chairs or blankets are recommended.
</p><p>A $5 parking permit is required to park at Marymoor, which can be purchased from the vending machines located throughout the park.
</p><p>This is a dog-friendly event. Pets must remain on a leash at all times.
</p><p>There are no ATMs on site.
</p>",Marymoor Park,"6046 W Lake Sammamish Pkwy NE
Redmond, WA 98052
(47.661755, -122.126041)",,https://kingcounty.gov/services/parks-recreation/parks/parks-and-natural-lands/popular-parks/marymoor/movies.aspx,,,,,,true,false,false,,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,,false,false,false,false,false,false,false,false,false,false,
11/13/2019 11:00:00 AM,11/13/2019 01:00:00 PM,Harborview Medical Center (Metro Transit ORCA To-Go & ORCA LIFT),"ORCA To-Go mobile sales and service is where you can take care of all your ORCA card needs. The sales van provides full-service ORCA card sales and assistance for purchasing or loading bus fare on to a card.

ORCA LIFT is a more affordable way to get to work, school, shopping, and daycare or anywhere else you need to go. ORCA LIFT staff can qualify you for reduced fare eligibility on the spot. With ORCA LIFT, income-qualified riders can save up to 50 percent or more on: Metro Transit buses, Kitsap Transit buses, Sound Transit Link light rail, King County Water Taxi and the Seattle Streetcar. To see if you qualify visit <a href=""http://orcalift.com"" target=""_blank"">orcalift.com</a> or call (206) 553-3000.",,,,,Robert Nedrow,robert.nedrow.kcm@gmail.com,,Metro ORCA To-Go,,,,,,,,,,,,,,,true,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,
06/26/2020 10:00:00 AM,06/26/2020 05:00:00 PM,Snoqualmie Wastemobile,"<p>The Wastemobile travels to many communities to provide household hazardous waste disposal services for King County residents and accepts a wide variety of <a href=""http://www.hazwastehelp.org/HHW/whattobring.aspx"" title=""What to bring, what not to bring to household hazardous waste disposal locations"">materials</a>.</p>
<p>Business waste is accepted from conditionally exempt small quantity generators (SQGs). For more details and to find out if you qualify as an SQG, contact the business waste line at 206-263-8899 or see the <a href=""http://www.hazwastehelp.org/BHW/sqg.aspx"" title=""Free small business hazardous waste disposal"">website</a>  for more details.</p>
<p><strong>Restrictions:</strong> No latex paint accepted. There is a limit of 50 gallons total liquid hazardous waste per <strong>residential</strong> customer per day at all Wastemobile events. No more than 30 gallons of gasoline will be accepted. No containers over five gallons in size will be accepted.</p>
<p>Amounts and types of business waste are restricted. See the <a href=""http://www.hazwastehelp.org/BHW/sqg.aspx"" title=""Free small business hazardous waste disposal"">website</a> for complete details.</p>
<p>Proper handling and transportation of hazardous waste can reduce the chance of accidental spills. For your safety and the safety of the Hazardous Waste Program staff, please:</p>
<ul>
<li>Don't mix products.</li>
<li>Keep products in original containers.</li>
<li>Label products not in original containers.</li>
<li>Secure products so they won't tip over and/or leak.</li>
<li>Store products away from the passenger compartment of your vehicle and keep them separate from items you wish to keep.</li>
<li>Stay in your vehicle during unloading.</li>
</ul>",Cascade View Elementary,"34816 SE Ridge St
Snoqualmie, WA 98065
(47.531854, -121.876585)",,https://kingcounty.gov/depts/dnrp/solid-waste/facilities/hazardous-waste/schedule.aspx,Household Hazards Line,,206-296-4692,Hazardous Waste Management Program,,false,false,false,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,,false,true,false,false,false,false,false,false,false,false,
04/21/2020 09:00:00 AM,04/21/2020 11:00:00 AM,Road to Retirement Class,"<p>Are you planning to retire in the next six months? If so, join your Retirement Team for this informative two-hour class. We’ll discuss procedures and forms, medical coverage options, and pension plans—so you’ll be on a smooth road toward a happy retirement.
</p><p><a href=""https://www.eventbrite.com/e/road-to-retirement-tickets-79556338149"">Registration is required</a>. 
</p><p><br></p>","North Transit Base, Classroom 1 & 2","2160 N 163rd St
Shoreline, WA 98133
(47.746854, -122.332537)",,https://www.eventbrite.com/e/road-to-retirement-tickets-79556338149,,,,"King County Benefits, Payroll and Retirement Operations",benefits,false,false,false,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,false,false,false,false,false,false,false,false,false,false,
09/17/2019 10:00:00 AM,09/17/2019 12:00:00 PM,Road to Retirement Class,"<p>Are you planning to retire from King County in the next six months? If so, join your Retirement Team for this informative class. We?ll cover important information you need?so you?re ready to walk out the door. 
</p><p>You can visit the King County <a href=""https://www.kingcounty.gov/audience/employees/benefits/leaving-employment.aspx"">Leaving Employment</a> page and read the <a href=""https://www.kingcounty.gov/~/media/employees/benefits/documents/leaving-king-county/retirement-guide.ashx"">Retirement Guide</a> to get some of your questions answered ahead of time. 
</p><p>This class is offered multiple times throughout the year so you can select a date that works best for you. Registration is required, as space is limited.
</p><p>Please note, attendance at this class is strictly voluntary, on your own time, and non-work related. 
</p>","Renton Elections, Alvine Room","919 Southwest Grady Way
Renton, WA 98057
(47.468648, -122.230508)",,https://www.eventbrite.com/e/road-to-retirement-at-renton-elections-tickets-58817719382,,,,,benefits,false,false,false,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,false,false,false,false,false,false,false,false,false,false,
01/22/2020 08:00:00 AM,01/22/2020 11:51:00 PM,Ballots available for King Conservation District election,,,"WA
(47.411715, -120.592492)",,https://kingcd.org/about/board-of-supervisors/elections-and-appointments/,King Conservation District,ava.souza@kingcd.org,425-282-1900,King Conservation District,voting; election,true,false,false,,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,false,false,false,false,false,false,false,false,false,false,
05/14/2019 10:30:00 AM,05/14/2019 11:30:00 AM,North Bellevue Community Center (Metro Transit ORCA To-Go),ORCA To-Go mobile sales and service is where you can take care of all your ORCA card needs. The sales van provides full-service ORCA card sales and assistance for purchasing or loading bus fare on to a card.,,"4063 148th Ave N E
Bellevue, WA
(47.647874, -122.143121)",,,Robert Nedrow,robert.nedrow.kcm@gmail.com,,Metro ORCA To-Go,,,,,,,,,,,,,,,true,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,
09/19/2019 01:00:00 PM,09/19/2019 02:00:00 PM,Board of Health Meeting,"<p>Agenda
</p>
<p>Call to order
</p>
<p>Roll call
</p>
<p>Announcement of any alternates serving in place of regular members
</p>
<p>Approval of Minutes of July 18, 2019 and special meetings of July 16 and 17, 2019
</p>
<p>Public comments
</p>
<p>Chair's report
</p>
<p>Director's report
</p><p>Briefings
</p>
<p>BOH Briefing NO. 19-B17
</p><p>King County Regional Homelessness Authority
</p><p>Leo Flor, Director, Department of Community and Human Services, King County
</p><p>Jason Johnson, Director, Human Services Department, City of Seattle
</p>
<p>BOH Briefing No. 19-B18
</p><p>Parent Child Health Redesign
</p><p>Patty Hayes, Director, Public Health � Seattle & King County
</p><p>Jerry DeGrieck, Deputy Director, Community Health Services Division, PHSKC
</p>
<p>BOH Briefing No. 19-B19
</p><p>Antibiotics in Meat
</p><p>Avi Kar, Natural Resources Defense Council
</p>
<p>Board Member Updates
</p>
<p>Administrator's Report
</p>
<p>Other business</p>",King County Courthouse,"516 3rd Ave
Seattle, WA 98104
(47.60245, -122.33116)",,https://www.kingcounty.gov/depts/health/board-of-health.aspx,,,,,,true,false,false,,false,false,false,false,false,false,false,false,false,true,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,false,false,false,false,false,false,false,false,false,false,
06/25/2020 02:00:00 PM,06/25/2020 03:00:00 PM,Washington State Paid Family Medical Leave Training,"<p><strong>Audience:</strong> HR professionals/leave administrators/timekeepers
</p><p>Please join the Leave Administration Team for an open discussion of the new Washington State Paid Family Medical Leave. We will explore the impacts of the new law and discuss how it interacts with other protected leave. 
</p><p>You will learn:
</p><p>•	A general overview of the new law
</p><p>•	Legislative updates
</p><p>•	Agency tools and resources
</p><p>
Participants may join by phone, over Skype or attend in person. A Skype invitation will be sent out the morning of the training for those that sign up. <a href=""https://www.eventbrite.com/e/washington-state-paid-family-medical-leave-tickets-82284504167"">Registration is required</a>.</p>","Chinook Building, Rhododendron Room","401 5th Ave
Seattle, WA 98104
(47.602634, -122.328229)",,https://www.eventbrite.com/e/washington-state-paid-family-medical-leave-tickets-82284504167,,,,"King County Benefits, Payroll and Retirement Operations",benefits,false,false,false,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,false,false,false,false,false,false,false,false,false,false,
05/30/2019 02:00:00 PM,05/30/2019 03:00:00 PM,Workers? Compensation and FMLA,"<p><em>Audience: HR professionals/leave administrators
</em></p><p>
Please join the Leave Administration Team for an in-depth review of managing employees on leave related to a workplace illness or injury.?</p><p>
You will learn:?</p><p><ul><li>The role of the claims officer, HR, employee, and supervisor
</li><li>How workers? comp and FMLA leave relate to each other
</li><li>The appropriate time reporting codes (TRCs)
</li></ul></p>
Participants may join by phone, over Skype, or attend in person. A Skype invitation will be sent out the morning of the training for those that signed up.?<br>
<p>Join by Skype: 206-263-8114, ID# 203683
</p><br>","Chinook Building, Rhododendron Room (2nd Floor)","401 Fifth Ave
Seattle, WA 98104
(47.602634, -122.328229)",,https://www.eventbrite.com/e/workers-compensation-and-fmla-tickets-54773830000,,,,,benefits,false,false,false,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,false,false,false,false,false,false,false,false,false,false,
10/04/2020 10:00:00 AM,10/04/2020 05:00:00 PM,Redmond Wastemobile,"<p>The Wastemobile travels to many communities to provide household hazardous waste disposal services for King County residents and accepts a wide variety of <a href=""http://www.hazwastehelp.org/HHW/whattobring.aspx"" title=""What to bring, what not to bring to household hazardous waste disposal locations"">materials</a>.</p>
<p>Business waste is accepted from conditionally exempt small quantity generators (SQGs). For more details and to find out if you qualify as an SQG, contact the business waste line at 206-263-8899 or see the <a href=""http://www.hazwastehelp.org/BHW/sqg.aspx"" title=""Free small business hazardous waste disposal"">website</a>  for more details.</p>
<p><strong>Restrictions:</strong> No latex paint accepted. There is a limit of 50 gallons total liquid hazardous waste per <strong>residential</strong> customer per day at all Wastemobile events. No more than 30 gallons of gasoline will be accepted. No containers over five gallons in size will be accepted.</p>
<p>Amounts and types of business waste are restricted. See the <a href=""http://www.hazwastehelp.org/BHW/sqg.aspx"" title=""Free small business hazardous waste disposal"">website</a> for complete details.</p>
<p>Proper handling and transportation of hazardous waste can reduce the chance of accidental spills. For your safety and the safety of the Hazardous Waste Program staff, please:</p>
<ul>
<li>Don't mix products.</li>
<li>Keep products in original containers.</li>
<li>Label products not in original containers.</li>
<li>Secure products so they won't tip over and/or leak.</li>
<li>Store products away from the passenger compartment of your vehicle and keep them separate from items you wish to keep.</li>
<li>Stay in your vehicle during unloading.</li>
</ul>",Home Depot,"17777 NE 76th St
Redmond, WA 98052
(47.671366, -122.10135)",,https://kingcounty.gov/depts/dnrp/solid-waste/facilities/hazardous-waste/schedule.aspx,Household Hazards Line,,2062964692,Hazardous Waste Management Program,,false,false,false,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,,false,true,false,false,false,false,false,false,false,false,
07/30/2019 01:00:00 PM,07/30/2019 03:00:00 PM,Road to Retirement Class,"<p>Are you planning to retire from King County in the next six months? If so, join your Retirement Team for this informative class. We?ll cover important information you need?so you?re ready to walk out the door. 
</p><p>You can visit the King County <a href=""https://www.kingcounty.gov/audience/employees/benefits/leaving-employment.aspx"">Leaving Employment</a> page and read the <a href=""https://www.kingcounty.gov/~/media/employees/benefits/documents/leaving-king-county/retirement-guide.ashx"">Retirement Guide</a> to get some of your questions answered ahead of time. 
</p><p>This class is offered multiple times throughout the year so you can select a date that works best for you. Registration is required, as space is limited.
</p><p>Please note, attendance at this class is strictly voluntary, on your own time, and non-work related. 
</p>","King County Chinook Building, Room 121","401 Fifth Ave
Seattle, WA 98104
(47.602634, -122.328229)",,https://www.eventbrite.com/e/road-to-retirement-formerly-known-as-exit-class-tickets-42721282506,,,,,benefits,false,false,false,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,false,false,false,false,false,false,false,false,false,false,
09/07/2020 12:00:00 AM,09/07/2020 11:59:00 PM,Labor Day - most offices closed,,,"WA
(47.411715, -120.592492)",,See all holiday closures,,,,,,true,false,false,,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,false,false,false,false,false,false,false,false,false,false,
02/13/2019 06:30:00 PM,02/13/2019 08:30:00 PM,Lake Forest Park Elementary Science Discovery Night,,Lake Forest Park Elementary School,"18500 37th Avenue NE Lake Forest Park
WA 98155
(47.763874, -122.2892)",,https://www.kingcounty.gov/depts/sheriff/about-us/enforcement/afis/community-events/community-event-calendar.aspx,Judy Cordova,judy.cordova@kingcounty.gov,206-263-2723,King County Regional Automated Fingerprint Identification System (AFIS),AFIS,false,false,false,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,false,false,false,false,false,true,false,false,false,false,
04/28/2020 01:00:00 PM,04/28/2020 03:00:00 PM,Road to Retirement Class,"<p>Are you planning to retire in the next six months? If so, join your Retirement Team for this informative two-hour class. We’ll discuss procedures and forms, medical coverage options, and pension plans—so you’ll be on a smooth road toward a happy retirement.
</p><p>Road to Retirement is offered in two locations—the Elections office in Renton and the Chinook Building in Seattle. <a href=""https://www.eventbrite.com/e/road-to-retirement-tickets-79556338149"">Registration is required</a>.
</p>",Chinook Building,"401 5th Ave
Seattle, WA 98104
(47.602634, -122.328229)",,https://www.eventbrite.com/e/road-to-retirement-tickets-79556338149,King County Orientations,kc.orientations@kingcounty.gov,,,benefits,false,false,false,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,false,false,false,false,false,false,false,false,false,false,
01/01/2020 12:00:00 AM,01/01/2020 11:59:00 PM,New Year's Day holiday - most county offices closed,,,"WA
(47.411715, -120.592492)",,https://kingcounty.gov/courts/district-court/court-dates-and-fees/holiday-closures.aspx,,,,,,false,false,false,,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,false,false,false,false,false,false,false,false,false,false,
01/08/2019 10:30:00 AM,01/08/2019 11:30:00 AM,Burien Community Center (Metro Transit ORCA To-Go),ORCA To-Go mobile sales and service is where you can take care of all your ORCA card needs. The sales van provides full-service ORCA card sales and assistance for purchasing or loading bus fare on to a card.,,,,,Robert Nedrow,robert.nedrow.kcm@gmail.com,,Metro ORCA To-Go,,,,,,,,,,,,,,,true,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,
08/07/2019 06:30:00 PM,08/07/2019 10:30:00 PM,Movies at Marymoor: Incredibles 2,"<p>Join King County Parks this summer for the BECU Movies@Marymoor outdoor cinema series. Events are dog friendly and include live entertainment, food trucks, and big screen movies under the stars. 
</p>
<p>Seating opens at 6:30 p.m. Movies start at dusk. Admission is $5 cash per person or $6 credit. Kids under ages 5 and under are free.
</p>
<p>Outside food and beverage is allowed.
</p>
<p>For more information, visit moviesatmarymoor.com or facebook.com/moviesatmarymoor. The series is produced by Epic Events and presented by Overlake Medical Clinics.
</p>
<p>Seating is on the grass; low-back chairs or blankets are recommended.
</p><p>A $5 parking permit is required to park at Marymoor, which can be purchased from the vending machines located throughout the park.
</p><p>This is a dog-friendly event. Pets must remain on a leash at all times.
</p><p>There are no ATMs on site.
</p>",Marymoor Park,"6046 W Lake Sammamish Pkwy NE
Redmond, WA 98052
(47.661755, -122.126041)",,https://kingcounty.gov/services/parks-recreation/parks/parks-and-natural-lands/popular-parks/marymoor/movies.aspx,,,,,,true,false,false,,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,,false,false,false,false,false,false,false,false,false,false,
08/10/2019 06:30:00 PM,08/10/2019 10:30:00 PM,Cine en el Parque: Spider-Man: Into the Spider-Verse,"<p>Te invitamos a ti y a tu familia a ver la pel�cula y a disfrutar de las m�ltiples y divertidas  actividades que tendremos para ti este a�o.
</p><p>Este a�o regresamos con la pel�cula animada Spider-Man- Into The Spider-Verse. Adem�s de la pel�cula tendremos m�sica, entretenimiento e informaci�n sobre los servicios que ofrecemos en el Condado de King. Solo falta usted, su familia y amigos. Los esperamos para esta alegre velada en familia. Por favor no olvide traer sillas y frazadas, el evento comienza a las 6:30 PM y la pel�cula al anochecer.
</p><p>Le pel�cula es presentada por el Condado de King y White Center Community Development Association
.</p><p>Es totalmente gratis
. Trae frazadas, sillas, familia y amigos.</p><br><p>�Cine en el Parque� is a free outdoor movie at Dick Thurnau Park in White Center. Movies are projected onto a 40-foot-tall inflatable movie screen (bigger than most indoor theatres) that turns the park into a spectacular outdoor cinema under the stars. The movie is free, so grab a blanket, a lawn chair, family, friends, neighbors or co-workers, and head out for games, music, prizes, snack booths, and much more. Come down early, stake your ground, and have some fun. This event is sponsored by King County and the White Center Community Development Association.</p>",Dick Thurnau Memorial Park,"11050 10th Ave SW
Seattle, WA 98146
(47.503797, -122.34716)",,http://www.cineenelparque.org,,,,,,true,false,false,,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,,false,false,false,false,false,false,false,false,false,false,
08/29/2020 10:00:00 AM,08/29/2020 05:00:00 PM,Auburn Wastemobile,"<p><a href=""http://www.hazwastehelp.org/HHW/hhw.aspx"" title=""WEEKLY Wastemobile service"">WEEKLY Wastemobile service</a> at The Outlet Collection (formerly SuperMall) each Saturday and Sunday of the month. The Wastemobile provides household hazardous waste disposal services for King County residents and accepts a wide variety of materials. Business waste is accepted from conditionally exempt small quantity generators (SQGs). For more details and to find out if you qualify as an SQG, contact the business waste line at 206-263-8899 or see the <a href=""http://www.hazwastehelp.org/BHW/index.aspx"" title=""Business Hazardous Waste"">Business Hazardous Waste website</a> for more details.</p>

<p><strong>Restrictions</strong><br>
<strong>No latex paint accepted</strong>. There is a limit of 50 gallons total liquid hazardous waste per customer per day at all Wastemobile events. No more than 30 gallons of gasoline will be accepted. No containers over five gallons in size will be accepted.</p>

<p>Proper handling and transportation of hazardous waste can reduce the chance of accidental spills.</p>

<p>For your safety and the safety of the Hazardous Waste Program staff, please:</p>

<ul>
<li>Don't mix products.</li>
<li>Keep products in original containers.</li>
<li>Label products not in original containers.</li>
<li>Secure products so they won't tip over and/or leak.</li>
<li>Store products away from the passenger compartment of your vehicle and keep them separate from items you wish to keep.</li>
<li>Stay in your vehicle during unloading.</li>
</ul>",The Outlet Collection (NW corner near Nordstrom Rack),"1101 Outlet Collection Way
Auburn, WA 98001
(47.296429, -122.245686)",,https://kingcounty.gov/depts/dnrp/solid-waste/facilities/hazardous-waste/schedule.aspx,Household Hazards Line,,206-296-4692,Local Hazardous Waste Management Program,,false,false,false,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,,false,true,false,false,false,false,false,false,false,false,
11/05/2019 12:00:00 AM,11/05/2019 11:59:00 PM,Election day,,,,,http://www.kingcounty.gov/depts/elections/elections/current-elections/november-general.aspx,King County Elections,elections@kingcounty.gov,206-296-8683,King County Elections,elections; voting; candidates; registration,true,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,
04/16/2019 01:30:00 PM,04/16/2019 04:00:00 PM,Kirkland Senior Center (Metro Transit ORCA To-Go),ORCA To-Go mobile sales and service is where you can take care of all your ORCA card needs. The sales van provides full-service ORCA card sales and assistance for purchasing or loading bus fare on to a card.,,"352 Kirkland Ave
Kirkland, WA 98033
(47.675462, -122.201539)",,,Robert Nedrow,robert.nedrow.kcm@gmail.com,,Metro ORCA To-Go,,,,,,,,,,,,,,,true,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,
05/31/2020 10:00:00 AM,05/31/2020 05:00:00 PM,Auburn Wastemobile,"<p><a href=""http://www.hazwastehelp.org/HHW/hhw.aspx"" title=""WEEKLY Wastemobile service"">WEEKLY Wastemobile service</a> at The Outlet Collection (formerly SuperMall) each Saturday and Sunday of the month. The Wastemobile provides household hazardous waste disposal services for King County residents and accepts a wide variety of materials. Business waste is accepted from conditionally exempt small quantity generators (SQGs). For more details and to find out if you qualify as an SQG, contact the business waste line at 206-263-8899 or see the <a href=""http://www.hazwastehelp.org/BHW/index.aspx"" title=""Business Hazardous Waste"">Business Hazardous Waste website</a> for more details.</p>

<p><strong>Restrictions</strong><br>
<strong>No latex paint accepted</strong>. There is a limit of 50 gallons total liquid hazardous waste per customer per day at all Wastemobile events. No more than 30 gallons of gasoline will be accepted. No containers over five gallons in size will be accepted.</p>

<p>Proper handling and transportation of hazardous waste can reduce the chance of accidental spills.</p>

<p>For your safety and the safety of the Hazardous Waste Program staff, please:</p>

<ul>
<li>Don't mix products.</li>
<li>Keep products in original containers.</li>
<li>Label products not in original containers.</li>
<li>Secure products so they won't tip over and/or leak.</li>
<li>Store products away from the passenger compartment of your vehicle and keep them separate from items you wish to keep.</li>
<li>Stay in your vehicle during unloading.</li>
</ul>",The Outlet Collection (NW corner near Nordstrom Rack),"1101 Outlet Collection Way
Auburn, WA 98001
(47.296429, -122.245686)",,https://kingcounty.gov/depts/dnrp/solid-waste/facilities/hazardous-waste/schedule.aspx,Household Hazards Line,,206-296-4692,Local Hazardous Waste Management Program,,false,false,false,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,,false,true,false,false,false,false,false,false,false,false,
09/11/2020 11:15:00 AM,09/11/2020 01:15:00 PM,MSWMAC meeting,"<p>Regular monthly meeting of the Metropolitan Solid Waste Management Advisory Committee (MSWMAC). A current agenda and past meeting minutes are available for viewing <a href=""https://kingcounty.gov/depts/dnrp/solid-waste/about/advisory-committees/mswmac.aspx"" title=""Metropolitan Solid Waste Management Advisory Committee (MSWMAC)"">online</a>.</p>","King Street Center, 8th floor","201 S Jackson St
Seattle, WA 98104
(47.599201, -122.330843)",,https://kingcounty.gov/depts/dnrp/solid-waste/about/advisory-committees/mswmac.aspx,Dorian Waller,,206-263-1368,King County Solid Waste Division,,false,false,false,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,true,false,false,false,,false,false,false,false,false,false,false,false,false,false,
04/10/2019 11:00:00 AM,04/10/2019 01:00:00 PM,Harborview Medical Center (Metro Transit ORCA To-Go & ORCA LIFT),"ORCA To-Go mobile sales and service is where you can take care of all your ORCA card needs. The sales van provides full-service ORCA card sales and assistance for purchasing or loading bus fare on to a card.

ORCA LIFT is a more affordable way to get to work, school, shopping, and daycare or anywhere else you need to go. ORCA LIFT staff can qualify you for reduced fare eligibility on the spot. With ORCA LIFT, income-qualified riders can save up to 50 percent or more on: Metro Transit buses, Kitsap Transit buses, Sound Transit Link light rail, King County Water Taxi and the Seattle Streetcar. To see if you qualify visit <a href=""http://orcalift.com"" target=""_blank"">orcalift.com</a> or call (206) 553-3000.",,,,,Robert Nedrow,robert.nedrow.kcm@gmail.com,,Metro ORCA To-Go,,,,,,,,,,,,,,,true,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,
11/11/2020 12:00:00 AM,11/11/2020 11:59:00 PM,Veterans Day - most offices closed,,,"WA
(47.411715, -120.592492)",,https://data.kingcounty.gov/Operations/holiday-closures/x5xt-q6mn,,,,,,true,false,false,,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,false,false,false,false,false,false,false,false,false,false,
02/21/2020 12:00:00 AM,02/21/2020 11:59:00 PM,February election certified,,,,,http://www.kingcounty.gov/depts/elections/elections/current-elections/february-special.aspx,King County Elections,elections@kingcounty.gov,206-296-8683,King County Elections,elections; voting; candidates; registration,true,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,
08/20/2019 11:00:00 AM,08/20/2019 12:00:00 PM,Kirkland Senior Center (Metro Transit ORCA To-Go),ORCA To-Go mobile sales and service is where you can take care of all your ORCA card needs. The sales van provides full-service ORCA card sales and assistance for purchasing or loading bus fare on to a card.,,"352 Kirkland Ave
Kirkland, WA 98033
(47.675462, -122.201539)",,,Robert Nedrow,robert.nedrow.kcm@gmail.com,,Metro ORCA To-Go,,,,,,,,,,,,,,,true,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,
07/16/2019 12:00:00 AM,07/16/2019 11:59:00 PM,Local voters' pamphlets mailed,,,,,http://www.kingcounty.gov/depts/elections/how-to-vote/voters-pamphlet.aspx,King County Elections,elections@kingcounty.gov,206-296-8683,King County Elections,elections; voting; candidates; registration,true,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,
