Permit Number,Status,Processed Date,Issued Date,Finaled Date,Description,Application Type,Work Type,Use code ,Number of Dwelling units,High Rise,Tax Description,Tax Amount,Tax Status,Tax Paid Date,Street Number,Pre-direction,Street name of work location,Street Suffix,Post-direction,City,State,ZIP code
790891,Finaled,02/27/2017,02/28/2017,02/28/2017,BRN-12977-2016,GAITHERSBURG COM. BUILDING,CONSTRUCT,TOWNHOUSE,0,N,SCHOOLS IMPACT TAX,20198.00,PAID,02/28/2017,262,,CAULFIELD,LN,,GAITHERSBURG,MD,20878
790892,Finaled,02/27/2017,02/28/2017,02/28/2017,BRN-12978-2016,GAITHERSBURG COM. BUILDING,CONSTRUCT,TOWNHOUSE,0,N,SCHOOLS IMPACT TAX,20198.00,PAID,02/28/2017,266,,CAULFIELD,LN,,GAITHERSBURG,MD,20878
790893,Finaled,02/27/2017,02/28/2017,02/28/2017,BRN-12965-2016 - Lot 24,GAITHERSBURG COM. BUILDING,CONSTRUCT,TOWNHOUSE,0,N,SCHOOLS IMPACT TAX,20198.00,PAID,02/28/2017,210,,CAULFIELD,LN,,GAITHERSBURG,MD,20878
790894,Finaled,02/27/2017,02/28/2017,02/28/2017,BRN-12979-2016 - Lot #38,GAITHERSBURG COM. BUILDING,CONSTRUCT,TOWNHOUSE,0,N,SCHOOLS IMPACT TAX,20198.00,PAID,02/28/2017,270,,CAULFIELD,LN,,GAITHERSBURG,MD,20878
790895,Finaled,02/27/2017,02/28/2017,02/28/2017,BRN-12967-2016,GAITHERSBURG COM. BUILDING,CONSTRUCT,TOWNHOUSE,0,N,SCHOOLS IMPACT TAX,20198.00,PAID,02/28/2017,218,,CAULFIELD,LN,,GAITHERSBURG,MD,20878
790968,Finaled,02/28/2017,02/28/2017,02/28/2017,"CITY OF GAITHERSBURG

BCN-9428-2015 (Hi-Rise Residential)",GAITHERSBURG COM. BUILDING,CONSTRUCT,"RESIDENTIAL, MULTIPLE FAMILY",105,Y,SCHOOLS IMPACT TAX,568260.00,PAID,02/28/2017,403,,COPLEY,PL,,GAITHERSBURG,MD,20878
307028,Issued,05/27/2003,02/09/2007,,,GAITHERSBURG COM. BUILDING,CONSTRUCT,,0,N,"IMPACT TAX, COUNTY DISTRICT",10368.00,PAID,05/27/2003,,,,,,,,
387792,Issued,06/17/2005,06/17/2005,,,GAITHERSBURG COM. BUILDING,CONSTRUCT,MULTI-FAMILY DWELLING,18,N,IMPACT TAX >MAR04-GENERAL,63000.00,PAID,06/17/2005,,,,,,,,
394619,Finaled,08/17/2005,08/17/2005,08/17/2005,,GAITHERSBURG COM. BUILDING,CONSTRUCT,MULTI-FAMILY DWELLING,12,N,IMPACT TAX >JUL05-GENERAL,44436.00,PAID,08/17/2005,,,,,,,,
394745,Finaled,08/18/2005,08/18/2005,08/18/2005,,GAITHERSBURG COM. BUILDING,CONSTRUCT,MULTI-FAMILY DWELLING,8,N,IMPACT TAX >JUL05-GENERAL,29624.00,PAID,08/18/2005,,,,,,,,
421905,Finaled,05/22/2006,05/22/2006,05/22/2006,,GAITHERSBURG COM. BUILDING,CONSTRUCT,MULTI-FAMILY DWELLING,0,N,IMPACT TAX >JUL05-GENERAL,3703.00,PAID,05/22/2006,621,,PELICAN,AVE,,GAITHERSBURG,MD,20877
421907,Finaled,05/22/2006,05/22/2006,05/22/2006,,GAITHERSBURG COM. BUILDING,CONSTRUCT,MULTI-FAMILY DWELLING,1,N,SCHOOLS IMPACT TAX,4232.00,PAID,05/22/2006,625,,PELICAN,AVE,,GAITHERSBURG,MD,20877
421908,Finaled,05/22/2006,05/22/2006,05/22/2006,,GAITHERSBURG COM. BUILDING,CONSTRUCT,MULTI-FAMILY DWELLING,1,N,SCHOOLS IMPACT TAX,4232.00,PAID,05/22/2006,629,,PELICAN,AVE,,GAITHERSBURG,MD,20877
421909,Finaled,05/22/2006,05/22/2006,05/22/2006,,GAITHERSBURG COM. BUILDING,CONSTRUCT,MULTI-FAMILY DWELLING,1,N,IMPACT TAX >JUL05-GENERAL,3703.00,PAID,05/22/2006,633,,PELICAN,AVE,,GAITHERSBURG,MD,20877
421910,Issued,05/22/2006,05/22/2006,,,GAITHERSBURG COM. BUILDING,CONSTRUCT,MULTI-FAMILY DWELLING,1,N,IMPACT TAX >JUL05-GENERAL,3703.00,PAID,05/22/2006,623,,PELICAN,AVE,,GAITHERSBURG,MD,20877
421911,Issued,05/22/2006,05/22/2006,,,GAITHERSBURG COM. BUILDING,CONSTRUCT,MULTI-FAMILY DWELLING,1,N,IMPACT TAX >JUL05-GENERAL,3703.00,PAID,05/22/2006,627,,PELICAN,AVE,,GAITHERSBURG,MD,20877
421912,Finaled,05/22/2006,05/22/2006,05/22/2006,,GAITHERSBURG COM. BUILDING,CONSTRUCT,MULTI-FAMILY DWELLING,1,N,SCHOOLS IMPACT TAX,4232.00,PAID,05/22/2006,631,,PELICAN,AVE,,GAITHERSBURG,MD,20877
421913,Finaled,05/22/2006,05/22/2006,05/22/2006,,GAITHERSBURG COM. BUILDING,CONSTRUCT,MULTI-FAMILY DWELLING,1,N,SCHOOLS IMPACT TAX,4232.00,PAID,05/22/2006,635,,PELICAN,AVE,,GAITHERSBURG,MD,20877
442741,Issued,01/11/2007,01/11/2007,,,GAITHERSBURG COM. BUILDING,CONSTRUCT,MULTI-FAMILY DWELLING,0,N,IMPACT TAX >JUL05-GENERAL,3703.00,PAID,01/11/2007,921,,HIDDEN MARSH,ST,,GAITHERSBURG,MD,20877
442744,Issued,01/11/2007,01/11/2007,,,GAITHERSBURG COM. BUILDING,CONSTRUCT,MULTI-FAMILY DWELLING,0,N,IMPACT TAX >JUL05-GENERAL,3703.00,PAID,01/11/2007,923,,HIDDEN MARSH,ST,,GAITHERSBURG,MD,20877
442746,Finaled,01/11/2007,01/11/2007,01/11/2007,,GAITHERSBURG COM. BUILDING,CONSTRUCT,MULTI-FAMILY DWELLING,0,N,IMPACT TAX >JUL05-GENERAL,3703.00,PAID,01/11/2007,925,,HIDDEN MARSH,ST,,GAITHERSBURG,MD,20877
442747,Issued,01/11/2007,01/11/2007,,,GAITHERSBURG COM. BUILDING,CONSTRUCT,MULTI-FAMILY DWELLING,0,N,IMPACT TAX >JUL05-GENERAL,4232.00,PAID,01/11/2007,927,,HIDDEN MARSH,ST,,GAITHERSBURG,MD,20877
442755,Issued,01/11/2007,01/11/2007,,,GAITHERSBURG COM. BUILDING,CONSTRUCT,MULTI-FAMILY DWELLING,0,N,IMPACT TAX >JUL05-GENERAL,3703.00,PAID,01/11/2007,929,,HIDDEN MARSH,ST,,GAITHERSBURG,MD,20877
442756,Issued,01/11/2007,01/11/2007,,,GAITHERSBURG COM. BUILDING,CONSTRUCT,MULTI-FAMILY DWELLING,0,N,IMPACT TAX >JUL05-GENERAL,3703.00,PAID,01/11/2007,931,,HIDDEN MARSH,ST,,GAITHERSBURG,MD,20877
442757,Issued,01/11/2007,01/11/2007,,,GAITHERSBURG COM. BUILDING,CONSTRUCT,MULTI-FAMILY DWELLING,0,N,IMPACT TAX >JUL05-GENERAL,3703.00,PAID,01/11/2007,933,,HIDDEN MARSH,ST,,GAITHERSBURG,MD,20877
442758,Issued,01/11/2007,01/11/2007,,,GAITHERSBURG COM. BUILDING,CONSTRUCT,MULTI-FAMILY DWELLING,0,N,IMPACT TAX >JUL05-GENERAL,3703.00,PAID,01/11/2007,935,,HIDDEN MARSH,ST,,GAITHERSBURG,MD,20877
442765,Finaled,01/11/2007,01/11/2007,01/11/2007,,GAITHERSBURG COM. BUILDING,CONSTRUCT,MULTI-FAMILY DWELLING,0,N,IMPACT TAX >JUL05-GENERAL,3703.00,PAID,01/11/2007,937,,HIDDEN MARSH,ST,,GAITHERSBURG,MD,20877
442767,Finaled,01/11/2007,01/11/2007,01/11/2007,,GAITHERSBURG COM. BUILDING,CONSTRUCT,MULTI-FAMILY DWELLING,0,N,SCHOOLS IMPACT TAX,4232.00,PAID,01/11/2007,939,,HIDDEN MARSH,ST,,GAITHERSBURG,MD,20877
449624,Finaled,04/05/2007,04/05/2007,04/05/2007,Pay impact Tax On MFD,GAITHERSBURG COM. BUILDING,CONSTRUCT,MULTI-FAMILY DWELLING,1,N,SCHOOLS IMPACT TAX,4232.00,PAID,04/05/2007,349,,BELT,PL,,GAITHERSBURG,MD,20877
449625,Issued,04/05/2007,04/05/2007,,Pay impact Tax On MFD,GAITHERSBURG COM. BUILDING,CONSTRUCT,MULTI-FAMILY DWELLING,1,N,IMPACT TAX >JUL05-GENERAL,3703.00,PAID,04/05/2007,351,,BELT,PL,,GAITHERSBURG,MD,20877
449626,Issued,04/05/2007,04/05/2007,,Pay impact Tax On MFD,GAITHERSBURG COM. BUILDING,CONSTRUCT,MULTI-FAMILY DWELLING,1,N,IMPACT TAX >JUL05-GENERAL,3703.00,PAID,04/05/2007,353,,BELT,PL,,GAITHERSBURG,MD,20877
449627,Issued,04/05/2007,04/05/2007,,Pay impact Tax On MFD,GAITHERSBURG COM. BUILDING,CONSTRUCT,MULTI-FAMILY DWELLING,1,N,IMPACT TAX >JUL05-GENERAL,3703.00,PAID,04/05/2007,355,,BELT,PL,,GAITHERSBURG,MD,20877
449628,Issued,04/05/2007,04/05/2007,,Pay impact Tax On MFD,GAITHERSBURG COM. BUILDING,CONSTRUCT,MULTI-FAMILY DWELLING,1,N,IMPACT TAX >JUL05-GENERAL,3703.00,PAID,04/05/2007,357,,BELT,PL,,GAITHERSBURG,MD,20877
449629,Issued,04/05/2007,04/05/2007,,Pay impact Tax On MFD,GAITHERSBURG COM. BUILDING,CONSTRUCT,MULTI-FAMILY DWELLING,1,N,IMPACT TAX >JUL05-GENERAL,3703.00,PAID,04/05/2007,359,,BELT,PL,,GAITHERSBURG,MD,20877
449630,Issued,04/05/2007,04/05/2007,,Pay impact Tax On MFD,GAITHERSBURG COM. BUILDING,CONSTRUCT,MULTI-FAMILY DWELLING,1,N,SCHOOLS IMPACT TAX,4232.00,PAID,04/05/2007,361,,BELT,PL,,GAITHERSBURG,MD,20877
449631,Issued,04/05/2007,04/05/2007,,Pay impact Tax On MFD,GAITHERSBURG COM. BUILDING,CONSTRUCT,MULTI-FAMILY DWELLING,1,N,IMPACT TAX >JUL05-GENERAL,3703.00,PAID,04/05/2007,363,,BELT,PL,,GAITHERSBURG,MD,20877
449632,Issued,04/05/2007,04/05/2007,,Pay impact Tax On MFD,GAITHERSBURG COM. BUILDING,CONSTRUCT,MULTI-FAMILY DWELLING,1,N,SCHOOLS IMPACT TAX,4232.00,PAID,04/05/2007,365,,BELT,PL,,GAITHERSBURG,MD,20877
449633,Issued,04/05/2007,04/05/2007,,Pay impact Tax On MFD,GAITHERSBURG COM. BUILDING,CONSTRUCT,MULTI-FAMILY DWELLING,1,N,IMPACT TAX >JUL05-GENERAL,3703.00,PAID,04/05/2007,367,,BELT,PL,,GAITHERSBURG,MD,20877
449634,Issued,04/05/2007,04/05/2007,,Pay impact Tax On MFD,GAITHERSBURG COM. BUILDING,CONSTRUCT,MULTI-FAMILY DWELLING,1,N,IMPACT TAX >JUL05-GENERAL,3703.00,PAID,04/05/2007,369,,BELT,PL,,GAITHERSBURG,MD,20877
449635,Finaled,04/05/2007,04/05/2007,04/05/2007,Pay impact Tax On MFD,GAITHERSBURG COM. BUILDING,CONSTRUCT,MULTI-FAMILY DWELLING,1,N,SCHOOLS IMPACT TAX,4232.00,PAID,04/05/2007,371,,BELT,PL,,GAITHERSBURG,MD,20877
450660,Issued,04/17/2007,04/17/2007,,PI-B070220,GAITHERSBURG COM. BUILDING,CONSTRUCT,MULTI-FAMILY DWELLING,1,N,SCHOOLS IMPACT TAX,4232.00,PAID,04/17/2007,620,,PELICAN,AVE,,GAITHERSBURG,MD,20877
450661,Issued,04/17/2007,04/17/2007,,PI-B070225,GAITHERSBURG COM. BUILDING,CONSTRUCT,MULTI-FAMILY DWELLING,1,N,IMPACT TAX >JUL05-GENERAL,3703.00,PAID,04/17/2007,622,,PELICAN,AVE,,GAITHERSBURG,MD,20877
450662,Issued,04/17/2007,04/17/2007,,PI-B070224,GAITHERSBURG COM. BUILDING,CONSTRUCT,MULTI-FAMILY DWELLING,1,N,SCHOOLS IMPACT TAX,4232.00,PAID,04/17/2007,624,,PELICAN,AVE,,GAITHERSBURG,MD,20877
450663,Finaled,04/17/2007,04/17/2007,04/17/2007,PI-B070223,GAITHERSBURG COM. BUILDING,CONSTRUCT,MULTI-FAMILY DWELLING,1,N,SCHOOLS IMPACT TAX,4232.00,PAID,04/17/2007,626,,PELICAN,AVE,,GAITHERSBURG,MD,20877
450664,Issued,04/17/2007,04/17/2007,,PI-B070222,GAITHERSBURG COM. BUILDING,CONSTRUCT,MULTI-FAMILY DWELLING,1,N,SCHOOLS IMPACT TAX,4232.00,PAID,04/17/2007,628,,PELICAN,AVE,,GAITHERSBURG,MD,20877
450665,Issued,04/17/2007,04/17/2007,,PI-B070221,GAITHERSBURG COM. BUILDING,CONSTRUCT,MULTI-FAMILY DWELLING,1,N,SCHOOLS IMPACT TAX,4232.00,PAID,04/17/2007,630,,PELICAN,AVE,,GAITHERSBURG,MD,20877
450666,Issued,04/17/2007,04/17/2007,,PI-B070215,GAITHERSBURG COM. BUILDING,CONSTRUCT,MULTI-FAMILY DWELLING,1,N,IMPACT TAX >JUL05-GENERAL,3703.00,PAID,04/17/2007,632,,PELICAN,AVE,,GAITHERSBURG,MD,20877
450667,Finaled,04/17/2007,04/17/2007,04/17/2007,PI-B070214,GAITHERSBURG COM. BUILDING,CONSTRUCT,MULTI-FAMILY DWELLING,1,N,IMPACT TAX >JUL05-GENERAL,3703.00,PAID,04/17/2007,634,,PELICAN,AVE,,GAITHERSBURG,MD,20877
451297,Issued,04/23/2007,04/24/2007,,,GAITHERSBURG COM. BUILDING,CONSTRUCT,MULTI-FAMILY DWELLING,1,N,SCHOOLS IMPACT TAX,4232.00,PAID,04/24/2007,625,,KINGFISHER,AVE,,GAITHERSBURG,MD,20877
451305,Finaled,04/24/2007,04/24/2007,04/24/2007,,GAITHERSBURG COM. BUILDING,CONSTRUCT,MULTI-FAMILY DWELLING,1,N,IMPACT TAX >JUL05-GENERAL,3703.00,PAID,04/24/2007,627,,KINGFISHER,AVE,,GAITHERSBURG,MD,20877
451306,Issued,04/24/2007,04/24/2007,,,GAITHERSBURG COM. BUILDING,CONSTRUCT,MULTI-FAMILY DWELLING,1,N,IMPACT TAX >JUL05-GENERAL,3703.00,PAID,04/24/2007,629,,KINGFISHER,AVE,,GAITHERSBURG,MD,20877
451307,Issued,04/24/2007,04/24/2007,,,GAITHERSBURG COM. BUILDING,CONSTRUCT,MULTI-FAMILY DWELLING,1,N,IMPACT TAX >JUL05-GENERAL,3703.00,PAID,04/24/2007,631,,KINGFISHER,AVE,,GAITHERSBURG,MD,20877
451308,Issued,04/24/2007,04/24/2007,,,GAITHERSBURG COM. BUILDING,CONSTRUCT,MULTI-FAMILY DWELLING,1,N,IMPACT TAX >JUL05-GENERAL,3703.00,PAID,04/24/2007,633,,KINGFISHER,AVE,,GAITHERSBURG,MD,20877
451309,Issued,04/24/2007,04/24/2007,,,GAITHERSBURG COM. BUILDING,CONSTRUCT,MULTI-FAMILY DWELLING,1,N,IMPACT TAX >JUL05-GENERAL,3703.00,PAID,04/24/2007,635,,KINGFISHER,AVE,,GAITHERSBURG,MD,20877
451310,Issued,04/24/2007,04/24/2007,,,GAITHERSBURG COM. BUILDING,CONSTRUCT,MULTI-FAMILY DWELLING,1,N,IMPACT TAX >JUL05-GENERAL,3703.00,PAID,04/24/2007,637,,KINGFISHER,AVE,,GAITHERSBURG,MD,20877
451311,Issued,04/24/2007,04/24/2007,,,GAITHERSBURG COM. BUILDING,CONSTRUCT,MULTI-FAMILY DWELLING,1,N,IMPACT TAX >JUL05-GENERAL,3703.00,PAID,04/24/2007,639,,KINGFISHER,AVE,,GAITHERSBURG,MD,20877
454751,Open,05/29/2007,,,PI-B060606,GAITHERSBURG COM. BUILDING,CONSTRUCT,MULTI-FAMILY DWELLING,1,N,IMPACT TAX >JUL05-GENERAL,3703.00,PAID,05/29/2007,246,N,SUMMIT,AVE,,GAITHERSBURG,MD,20877
454752,Open,05/29/2007,,,PI-B060600,GAITHERSBURG COM. BUILDING,CONSTRUCT,MULTI-FAMILY DWELLING,1,N,IMPACT TAX >JUL05-GENERAL,3703.00,PAID,05/29/2007,234,N,SUMMIT,AVE,,GAITHERSBURG,MD,20877
454753,Open,05/29/2007,,,PI-B060602,GAITHERSBURG COM. BUILDING,CONSTRUCT,MULTI-FAMILY DWELLING,1,N,IMPACT TAX >JUL05-GENERAL,3703.00,PAID,05/29/2007,238,N,SUMMIT,AVE,,GAITHERSBURG,MD,20877
454757,Open,05/29/2007,,,PI-B060604,GAITHERSBURG COM. BUILDING,CONSTRUCT,MULTI-FAMILY DWELLING,1,N,IMPACT TAX >JUL05-GENERAL,3703.00,PAID,05/29/2007,242,N,SUMMIT,AVE,,GAITHERSBURG,MD,20877
454764,Open,05/29/2007,,,PI-B060605,GAITHERSBURG COM. BUILDING,CONSTRUCT,MULTI-FAMILY DWELLING,1,N,IMPACT TAX >JUL05-GENERAL,3703.00,PAID,05/29/2007,244,N,SUMMIT,AVE,,GAITHERSBURG,MD,20877
454772,Open,05/29/2007,,,PI-B060601,GAITHERSBURG COM. BUILDING,CONSTRUCT,MULTI-FAMILY DWELLING,1,N,IMPACT TAX >JUL05-GENERAL,3703.00,PAID,05/29/2007,236,N,SUMMIT,AVE,,GAITHERSBURG,MD,20877
454773,Open,05/29/2007,,,PI-B060603,GAITHERSBURG COM. BUILDING,CONSTRUCT,MULTI-FAMILY DWELLING,1,N,IMPACT TAX >JUL05-GENERAL,3703.00,PAID,05/29/2007,240,N,SUMMIT,AVE,,GAITHERSBURG,MD,20877
454775,Open,05/29/2007,,,PI-B060598,GAITHERSBURG COM. BUILDING,CONSTRUCT,MULTI-FAMILY DWELLING,1,N,SCHOOLS IMPACT TAX,4232.00,PAID,05/29/2007,232,N,SUMMIT,AVE,,GAITHERSBURG,MD,20877
456654,Finaled,06/14/2007,06/14/2007,06/14/2007,Pay Impact Tax for Place of Worship,GAITHERSBURG COM. BUILDING,CONSTRUCT,PLACE OF WORSHIP,0,N,SCHOOLS IMPACT TAX,0.00,UNPAID,,16420,S,WESTLAND,DR,,GAITHERSBURG,MD,20877
463152,Issued,08/15/2007,08/15/2007,,city of gaithersburg,GAITHERSBURG COM. BUILDING,CONSTRUCT,MULTI-FAMILY DWELLING,0,N,SCHOOLS IMPACT TAX,4555.00,PAID,08/15/2007,581,,WHETSTONE GLEN,ST,,GAITHERSBURG,MD,20877
463153,Finaled,08/15/2007,08/15/2007,08/15/2007,city of gaithersburg,GAITHERSBURG COM. BUILDING,CONSTRUCT,MULTI-FAMILY DWELLING,0,N,SCHOOLS IMPACT TAX,4555.00,PAID,08/15/2007,583,,WHETSTONE GLEN,ST,,GAITHERSBURG,MD,20877
463154,Issued,08/15/2007,08/15/2007,,city of gaithersburg,GAITHERSBURG COM. BUILDING,CONSTRUCT,MULTI-FAMILY DWELLING,0,N,SCHOOLS IMPACT TAX,4555.00,PAID,08/15/2007,585,,WHETSTONE GLEN,ST,,GAITHERSBURG,MD,20877
463155,Issued,08/15/2007,08/15/2007,,city of gaithersburg,GAITHERSBURG COM. BUILDING,CONSTRUCT,MULTI-FAMILY DWELLING,0,N,SCHOOLS IMPACT TAX,4555.00,PAID,08/15/2007,587,,WHETSTONE GLEN,ST,,GAITHERSBURG,MD,20877
463156,Issued,08/15/2007,08/15/2007,,city of gaithersburg,GAITHERSBURG COM. BUILDING,CONSTRUCT,MULTI-FAMILY DWELLING,0,N,SCHOOLS IMPACT TAX,4555.00,PAID,08/15/2007,589,,WHETSTONE GLEN,ST,,GAITHERSBURG,MD,20877
463157,Issued,08/15/2007,08/15/2007,,city of gaithersburg,GAITHERSBURG COM. BUILDING,CONSTRUCT,MULTI-FAMILY DWELLING,0,N,IMPACT TAX >JUL07-GENERAL,3986.00,PAID,08/15/2007,591,,WHETSTONE GLEN,ST,,GAITHERSBURG,MD,20877
463158,Issued,08/15/2007,08/15/2007,,city of gaithersburg,GAITHERSBURG COM. BUILDING,CONSTRUCT,MULTI-FAMILY DWELLING,0,N,SCHOOLS IMPACT TAX,4555.00,PAID,08/15/2007,593,,WHETSTONE GLEN,ST,,GAITHERSBURG,MD,20877
463159,Issued,08/15/2007,08/15/2007,,city of gaithersburg,GAITHERSBURG COM. BUILDING,CONSTRUCT,MULTI-FAMILY DWELLING,0,N,IMPACT TAX >JUL07-GENERAL,3986.00,PAID,08/15/2007,595,,WHETSTONE GLEN,ST,,GAITHERSBURG,MD,20877
466779,Open,09/27/2007,,,"PI-B070743
565 Whetstone Glen Street",GAITHERSBURG COM. BUILDING,CONSTRUCT,MULTI-FAMILY DWELLING,0,N,SCHOOLS IMPACT TAX,4555.00,PAID,09/27/2007,565,,WHETSTONE GLEN,ST,,GAITHERSBURG,MD,20877
466783,Open,09/27/2007,,,"PI-B070739
559 Whetstone Glen Street",GAITHERSBURG COM. BUILDING,CONSTRUCT,MULTI-FAMILY DWELLING,0,N,SCHOOLS IMPACT TAX,4555.00,PAID,09/27/2007,559,,WHETSTONE GLEN,ST,,GAITHERSBURG,MD,20877
466785,Open,09/27/2007,,,"PI-B070737
557 Whetstone Glen Street",GAITHERSBURG COM. BUILDING,CONSTRUCT,MULTI-FAMILY DWELLING,0,N,IMPACT TAX >JUL07-GENERAL,3986.00,PAID,09/27/2007,557,,WHETSTONE GLEN,ST,,GAITHERSBURG,MD,20877
466786,Open,09/27/2007,,,"PI-B070740
561 Whetstone Glen Street",GAITHERSBURG COM. BUILDING,CONSTRUCT,MULTI-FAMILY DWELLING,0,N,SCHOOLS IMPACT TAX,4555.00,PAID,09/27/2007,561,,WHETSTONE GLEN,ST,,GAITHERSBURG,MD,20877
466789,Open,09/27/2007,,,"PI-B070745
567 Whetstone Glen Street",GAITHERSBURG COM. BUILDING,CONSTRUCT,MULTI-FAMILY DWELLING,0,N,SCHOOLS IMPACT TAX,4555.00,PAID,09/27/2007,567,,WHETSTONE GLEN,ST,,GAITHERSBURG,MD,20877
466791,Open,09/27/2007,,,"PI-B070741
563 Whetstone Glen Street",GAITHERSBURG COM. BUILDING,CONSTRUCT,MULTI-FAMILY DWELLING,0,N,IMPACT TAX >JUL07-GENERAL,3986.00,PAID,09/27/2007,563,,WHETSTONE GLEN,ST,,GAITHERSBURG,MD,20877
466850,Open,09/27/2007,,,"PI-B070751
575 Whetstone Glen Street",GAITHERSBURG COM. BUILDING,CONSTRUCT,MULTI-FAMILY DWELLING,0,N,SCHOOLS IMPACT TAX,4555.00,PAID,09/27/2007,575,,WHETSTONE GLEN,ST,,GAITHERSBURG,MD,20877
466851,Open,09/27/2007,,,"PI-B070750
573 Whetstone Glen Street",GAITHERSBURG COM. BUILDING,CONSTRUCT,MULTI-FAMILY DWELLING,0,N,IMPACT TAX >JUL07-GENERAL,3986.00,PAID,09/27/2007,573,,WHETSTONE GLEN,ST,,GAITHERSBURG,MD,20877
466858,Open,09/27/2007,,,"PI-B070749
571 Whetstone Glen Street",GAITHERSBURG COM. BUILDING,CONSTRUCT,MULTI-FAMILY DWELLING,0,N,IMPACT TAX >JUL07-GENERAL,3986.00,PAID,09/27/2007,571,,WHETSTONE GLEN,ST,,GAITHERSBURG,MD,20877
466859,Open,09/27/2007,,,"PI-B070748
569 Whetstone Glen Street",GAITHERSBURG COM. BUILDING,CONSTRUCT,MULTI-FAMILY DWELLING,0,N,SCHOOLS IMPACT TAX,4555.00,PAID,09/27/2007,569,,WHETSTONE GLEN,ST,,GAITHERSBURG,MD,20877
468008,Finaled,10/10/2007,10/10/2007,10/10/2007,PI-B070422,GAITHERSBURG COM. BUILDING,CONSTRUCT,INDUSTRIAL BUILDING,0,N,IMPACT TAX >JUL07-GENERAL,49854.00,PAID,10/10/2007,300,,OLD GAME PRESERVE,RD,,GAITHERSBURG,MD,20877
472746,Open,11/30/2007,,,PI-B070507,GAITHERSBURG COM. BUILDING,CONSTRUCT,,0,N,IMPACT TAX >JUL07-GENERAL,665294.10,PAID,11/30/2007,9711,,WASHINGTONIAN,BLVD,,GAITHERSBURG,MD,20878
480610,Open,03/21/2008,,,City's Bldg permit #PI-B070985,GAITHERSBURG COM. BUILDING,CONSTRUCT,TOWNHOUSE,4,N,IMPACT TAX >DEC07-GENERAL,5125.00,PAID,03/21/2008,86,,SHARPSTEAD,LN,,GAITHERSBURG,MD,20878
480612,Open,03/21/2008,,,City's Bldg permit #PI-B070986,GAITHERSBURG COM. BUILDING,CONSTRUCT,TOWNHOUSE,4,N,SCHOOLS IMPACT TAX,6833.00,PAID,03/21/2008,90,,SHARPSTEAD,LN,,GAITHERSBURG,MD,20878
480614,Open,03/21/2008,,,City's Bldg permit #PI-B070987,GAITHERSBURG COM. BUILDING,CONSTRUCT,TOWNHOUSE,4,N,IMPACT TAX >DEC07-GENERAL,5125.00,PAID,03/21/2008,94,,SHARPSTEAD,LN,,GAITHERSBURG,MD,20878
480615,Open,03/21/2008,,,City's Bldg permit #PI-B070988,GAITHERSBURG COM. BUILDING,CONSTRUCT,TOWNHOUSE,4,N,SCHOOLS IMPACT TAX,6833.00,PAID,03/21/2008,98,,SHARPSTEAD,LN,,GAITHERSBURG,MD,20878
480717,Open,03/24/2008,,,City's Bldg permit #PI-B071004,GAITHERSBURG COM. BUILDING,CONSTRUCT,TOWNHOUSE,8,N,IMPACT TAX >DEC07-GENERAL,5125.00,PAID,03/24/2008,34,,SHARPSTEAD,LN,,GAITHERSBURG,MD,20878
480719,Open,03/24/2008,,,City's Bldg permit #PI-B071003,GAITHERSBURG COM. BUILDING,CONSTRUCT,TOWNHOUSE,8,N,IMPACT TAX >DEC07-GENERAL,5125.00,PAID,03/24/2008,38,,SHARPSTEAD,LN,,GAITHERSBURG,MD,20878
480720,Open,03/24/2008,,,City's Bldg permit #PI-B071002,GAITHERSBURG COM. BUILDING,CONSTRUCT,TOWNHOUSE,8,N,SCHOOLS IMPACT TAX,6833.00,PAID,03/24/2008,42,,SHARPSTEAD,LN,,GAITHERSBURG,MD,20878
480721,Open,03/24/2008,,,City's Bldg permit #PI-B071000,GAITHERSBURG COM. BUILDING,CONSTRUCT,TOWNHOUSE,8,N,SCHOOLS IMPACT TAX,6833.00,PAID,03/24/2008,46,,SHARPSTEAD,LN,,GAITHERSBURG,MD,20878
480722,Open,03/24/2008,,,City's Bldg permit #PI-B070999,GAITHERSBURG COM. BUILDING,CONSTRUCT,TOWNHOUSE,8,N,IMPACT TAX >DEC07-GENERAL,5125.00,PAID,03/24/2008,50,,SHARPSTEAD,LN,,GAITHERSBURG,MD,20878
480723,Open,03/24/2008,,,City's Bldg permit #PI-B070998,GAITHERSBURG COM. BUILDING,CONSTRUCT,TOWNHOUSE,8,N,IMPACT TAX >DEC07-GENERAL,5125.00,PAID,03/24/2008,54,,SHARPSTEAD,LN,,GAITHERSBURG,MD,20878
480724,Open,03/24/2008,,,City's Bldg permit #PI-B070997,GAITHERSBURG COM. BUILDING,CONSTRUCT,TOWNHOUSE,8,N,IMPACT TAX >DEC07-GENERAL,5125.00,PAID,03/24/2008,58,,SHARPSTEAD,LN,,GAITHERSBURG,MD,20878
480725,Open,03/24/2008,,,City's Bldg permit #PI-B07076,GAITHERSBURG COM. BUILDING,CONSTRUCT,TOWNHOUSE,8,N,SCHOOLS IMPACT TAX,6833.00,PAID,03/24/2008,62,,SHARPSTEAD,LN,,GAITHERSBURG,MD,20878
